OMRÅDE;YDELSESART;TID;INDHOLD
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2003M08 2003M08;541
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2003M09 2003M09;569
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2003M10 2003M10;541
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2003M11 2003M11;567
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2003M12 2003M12;571
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2004M01 2004M01;533
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2004M02 2004M02;548
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2004M03 2004M03;590
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2004M04 2004M04;577
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2004M05 2004M05;536
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2004M06 2004M06;581
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2004M07 2004M07;534
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2004M08 2004M08;539
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2004M09 2004M09;520
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2004M10 2004M10;525
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2004M11 2004M11;568
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2004M12 2004M12;527
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2005M01 2005M01;528
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2005M02 2005M02;520
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2005M03 2005M03;506
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2005M04 2005M04;533
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2005M05 2005M05;521
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2005M06 2005M06;501
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2005M07 2005M07;460
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2005M08 2005M08;489
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2005M09 2005M09;492
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2005M10 2005M10;470
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2005M11 2005M11;498
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2005M12 2005M12;520
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2006M01 2006M01;441
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2006M02 2006M02;513
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2006M03 2006M03;552
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2006M04 2006M04;500
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2006M05 2006M05;521
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2006M06 2006M06;482
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2006M07 2006M07;448
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2006M08 2006M08;438
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2006M09 2006M09;444
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2006M10 2006M10;445
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2006M11 2006M11;453
847 Sæby;TOT Modtagere af kontanthjælp mv. i alt;2006M12 2006M12;476
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1994M01 1994M01;290
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1994M02 1994M02;279
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1994M03 1994M03;287
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1994M04 1994M04;254
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1994M05 1994M05;273
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1994M06 1994M06;272
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1994M07 1994M07;266
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1994M08 1994M08;264
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1994M09 1994M09;249
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1994M10 1994M10;246
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1994M11 1994M11;248
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1994M12 1994M12;266
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1995M01 1995M01;210
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1995M02 1995M02;244
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1995M03 1995M03;258
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1995M04 1995M04;220
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1995M05 1995M05;273
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1995M06 1995M06;251
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1995M07 1995M07;226
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1995M08 1995M08;247
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1995M09 1995M09;255
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1995M10 1995M10;256
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1995M11 1995M11;242
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1995M12 1995M12;246
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1996M01 1996M01;234
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1996M02 1996M02;221
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1996M03 1996M03;239
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1996M04 1996M04;250
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1996M05 1996M05;244
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1996M06 1996M06;232
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1996M07 1996M07;246
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1996M08 1996M08;243
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1996M09 1996M09;222
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1996M10 1996M10;238
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1996M11 1996M11;237
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1996M12 1996M12;346
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1997M01 1997M01;242
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1997M02 1997M02;240
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1997M03 1997M03;240
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1997M04 1997M04;254
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1997M05 1997M05;259
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1997M06 1997M06;243
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1997M07 1997M07;255
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1997M08 1997M08;258
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1997M09 1997M09;237
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1997M10 1997M10;235
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1997M11 1997M11;247
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1997M12 1997M12;231
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1998M01 1998M01;241
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1998M02 1998M02;210
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1998M03 1998M03;255
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1998M04 1998M04;242
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1998M05 1998M05;239
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1998M06 1998M06;248
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1998M07 1998M07;202
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1998M08 1998M08;159
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1998M09 1998M09;157
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1998M10 1998M10;151
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1998M11 1998M11;149
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1998M12 1998M12;165
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1999M01 1999M01;164
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1999M02 1999M02;151
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1999M03 1999M03;157
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1999M04 1999M04;155
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1999M05 1999M05;150
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1999M06 1999M06;159
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1999M07 1999M07;156
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1999M08 1999M08;159
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1999M09 1999M09;170
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1999M10 1999M10;174
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1999M11 1999M11;179
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;1999M12 1999M12;168
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2000M01 2000M01;169
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2000M02 2000M02;167
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2000M03 2000M03;174
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2000M04 2000M04;169
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2000M05 2000M05;178
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2000M06 2000M06;177
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2000M07 2000M07;160
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2000M08 2000M08;162
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2000M09 2000M09;177
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2000M10 2000M10;163
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2000M11 2000M11;177
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2000M12 2000M12;185
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2001M01 2001M01;181
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2001M02 2001M02;181
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2001M03 2001M03;188
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2001M04 2001M04;173
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2001M05 2001M05;184
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2001M06 2001M06;187
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2001M07 2001M07;169
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2001M08 2001M08;181
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2001M09 2001M09;177
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2001M10 2001M10;188
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2001M11 2001M11;193
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2001M12 2001M12;185
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2002M01 2002M01;197
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2002M02 2002M02;194
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2002M03 2002M03;198
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2002M04 2002M04;204
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2002M05 2002M05;190
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2002M06 2002M06;199
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2002M07 2002M07;187
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2002M08 2002M08;197
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2002M09 2002M09;183
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2002M10 2002M10;197
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2002M11 2002M11;198
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2002M12 2002M12;170
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2003M01 2003M01;186
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2003M02 2003M02;177
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2003M03 2003M03;177
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2003M04 2003M04;175
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2003M05 2003M05;176
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2003M06 2003M06;169
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2003M07 2003M07;165
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2003M08 2003M08;179
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2003M09 2003M09;168
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2003M10 2003M10;177
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2003M11 2003M11;199
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2003M12 2003M12;177
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2004M01 2004M01;182
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2004M02 2004M02;193
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2004M03 2004M03;205
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2004M04 2004M04;196
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2004M05 2004M05;206
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2004M06 2004M06;210
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2004M07 2004M07;175
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2004M08 2004M08;183
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2004M09 2004M09;182
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2004M10 2004M10;174
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2004M11 2004M11;186
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2004M12 2004M12;191
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2005M01 2005M01;193
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2005M02 2005M02;196
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2005M03 2005M03;219
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2005M04 2005M04;209
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2005M05 2005M05;212
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2005M06 2005M06;215
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2005M07 2005M07;215
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2005M08 2005M08;181
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2005M09 2005M09;222
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2005M10 2005M10;228
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2005M11 2005M11;231
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2005M12 2005M12;237
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2006M01 2006M01;233
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2006M02 2006M02;229
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2006M03 2006M03;238
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2006M04 2006M04;226
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2006M05 2006M05;246
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2006M06 2006M06;216
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2006M07 2006M07;216
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2006M08 2006M08;220
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2006M09 2006M09;219
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2006M10 2006M10;239
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2006M11 2006M11;208
849 Aabybro;TOT Modtagere af kontanthjælp mv. i alt;2006M12 2006M12;201
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1994M01 1994M01;6969
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1994M02 1994M02;7471
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1994M03 1994M03;7598
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1994M04 1994M04;7284
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1994M05 1994M05;7266
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1994M06 1994M06;7225
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1994M07 1994M07;7139
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1994M08 1994M08;7436
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1994M09 1994M09;6901
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1994M10 1994M10;6948
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1994M11 1994M11;6801
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1994M12 1994M12;7227
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1995M01 1995M01;6744
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1995M02 1995M02;6791
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1995M03 1995M03;6987
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1995M04 1995M04;6347
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1995M05 1995M05;6821
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1995M06 1995M06;6603
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1995M07 1995M07;6804
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1995M08 1995M08;6842
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1995M09 1995M09;6462
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1995M10 1995M10;6377
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1995M11 1995M11;6406
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1995M12 1995M12;7394
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1996M01 1996M01;6375
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1996M02 1996M02;6672
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1996M03 1996M03;6643
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1996M04 1996M04;6444
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1996M05 1996M05;6558
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1996M06 1996M06;6392
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1996M07 1996M07;6578
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1996M08 1996M08;6477
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1996M09 1996M09;6499
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1996M10 1996M10;6363
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1996M11 1996M11;6268
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1996M12 1996M12;6930
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1997M01 1997M01;6153
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1997M02 1997M02;6271
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1997M03 1997M03;6319
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1997M04 1997M04;6484
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1997M05 1997M05;6576
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1997M06 1997M06;6496
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1997M07 1997M07;6758
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1997M08 1997M08;6635
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1997M09 1997M09;6653
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1997M10 1997M10;6637
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1997M11 1997M11;6497
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1997M12 1997M12;7001
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1998M01 1998M01;6400
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1998M02 1998M02;6671
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1998M03 1998M03;6794
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1998M04 1998M04;6739
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1998M05 1998M05;6716
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1998M06 1998M06;6647
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1998M07 1998M07;6755
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1998M08 1998M08;5979
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1998M09 1998M09;6138
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1998M10 1998M10;6057
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1998M11 1998M11;5892
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1998M12 1998M12;6226
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1999M01 1999M01;6432
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1999M02 1999M02;6197
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1999M03 1999M03;6256
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1999M04 1999M04;6203
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1999M05 1999M05;6118
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1999M06 1999M06;6183
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1999M07 1999M07;6231
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1999M08 1999M08;6196
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1999M09 1999M09;6232
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1999M10 1999M10;6137
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1999M11 1999M11;6321
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;1999M12 1999M12;6348
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2000M01 2000M01;6172
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2000M02 2000M02;6390
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2000M03 2000M03;6476
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2000M04 2000M04;6174
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2000M05 2000M05;6349
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2000M06 2000M06;6373
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2000M07 2000M07;6276
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2000M08 2000M08;6283
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2000M09 2000M09;6288
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2000M10 2000M10;6217
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2000M11 2000M11;6392
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2000M12 2000M12;6515
851 Aalborg;TOT Modtagere af kontanthjælp mv. i alt;2001M01 2001M01;6235
